date,hour,miniute,end,meannumber
4,15,30,22,93.51422764
4,15,30,23,190.4430894
4,15,30,24,193.1605691
4,16,0,9,224.1971545
4,16,0,10,218.9126016
4,16,0,11,202.245935
4,16,0,12,312.4634146
4,16,0,13,175.550813
4,16,0,14,160.25
4,16,0,15,168.7581301
4,16,0,16,164.8373984
4,16,0,17,235.9735772
4,16,0,18,153.1910569
4,16,0,19,127.5772358
4,16,0,20,142.398374
4,16,0,21,173.0528455
4,16,0,22,97.2398374
4,16,0,23,201.8373984
4,16,0,24,203.4430894
4,16,30,9,233.245935
4,16,30,10,237.3495935
4,16,30,11,220.3922764
4,16,30,12,333.4207317
4,16,30,13,186.050813
4,16,30,14,175.5752033
4,16,30,15,179.4329268
4,16,30,16,176.4756098
4,16,30,17,255.9593496
4,16,30,18,167.3922764
4,16,30,19,136.2642276
4,16,30,20,154.2073171
4,16,30,21,185.5060976
4,16,30,22,101.6504065
4,16,30,23,210.203252
4,16,30,24,210.6930894
4,17,0,9,246.1321138
4,17,0,10,250.0691057
4,17,0,11,230.0813008
4,17,0,12,335.4390244
4,17,0,13,181.0792683
4,17,0,14,179.8739837
4,17,0,15,184.6768293
4,17,0,16,189.6199187
4,17,0,17,279.8617886
4,17,0,18,183.9308943
4,17,0,19,151.9308943
4,17,0,20,178.5813008
4,17,0,21,210.7662602
4,17,0,22,104.2256098
4,17,0,23,211.402439
4,17,0,24,218.7317073
4,17,30,9,256.3292683
4,17,30,10,262.6097561
4,17,30,11,239.5731707
4,17,30,12,348.9918699
4,17,30,13,176.1321138
4,17,30,14,167.0081301
4,17,30,15,181.6138211
4,17,30,16,197.2926829
4,17,30,17,285.4695122
4,17,30,18,188.4146341
4,17,30,19,161.5081301
4,17,30,20,182.9369919
4,17,30,21,216.3943089
4,17,30,22,106.0406504
4,17,30,23,213.5121951
4,17,30,24,216.8414634
4,18,0,9,260.6585366
4,18,0,10,274.0020325
4,18,0,11,252.6402439
4,18,0,12,351.5914634
4,18,0,13,184.5630081
4,18,0,14,158.8170732
4,18,0,15,171.4613821
4,18,0,16,191.7073171
4,18,0,17,275.9573171
4,18,0,18,183.9898374
4,18,0,19,156.5894309
4,18,0,20,176.2235772
4,18,0,21,214.4613821
4,18,0,22,111.601626
4,18,0,23,215.1686992
4,18,0,24,213.1382114
4,18,30,9,256.398374
4,18,30,10,274.1138211
4,18,30,11,249.6422764
4,18,30,12,348.0020325
4,18,30,13,182.9796748
4,18,30,14,149.4268293
4,18,30,15,162.0284553
4,18,30,16,180.7256098
4,18,30,17,254.6747967
4,18,30,18,173.6300813
4,18,30,19,145.9308943
4,18,30,20,164.6890244
4,18,30,21,203.6077236
4,18,30,22,109.8821138
4,18,30,23,210.445122
4,18,30,24,208.7357724
4,19,0,9,247.995935
4,19,0,10,265.0650407
4,19,0,11,240.6504065
4,19,0,12,348.8191057
4,19,0,13,175.6463415
4,19,0,14,137.4898374
4,19,0,15,156.0426829
4,19,0,16,171.9207317
4,19,0,17,238.8902439
4,19,0,18,164.9552846
4,19,0,19,142.5142276
4,19,0,20,156.3658537
4,19,0,21,195.1138211
4,19,0,22,109.3739837
4,19,0,23,206.1890244
4,19,0,24,209.6097561
4,19,30,9,232.9430894
4,19,30,10,244.3414634
4,19,30,11,224.9085366
4,19,30,12,325.1768293
4,19,30,13,160.3556911
4,19,30,14,133.6707317
4,19,30,15,150.5264228
4,19,30,16,163.6544715
4,19,30,17,226.703252
4,19,30,18,153.4349593
4,19,30,19,132.7621951
4,19,30,20,147.0853659
4,19,30,21,189.8719512
4,19,30,22,111.6869919
4,19,30,23,212.4857724
4,19,30,24,207.5934959
4,20,0,9,206.8577236
4,20,0,10,206.7947154
4,20,0,11,191.453252
4,20,0,12,287.1097561
4,20,0,13,150.504065
4,20,0,14,130.9857724
4,20,0,15,138.7296748
4,20,0,16,151.1422764
4,20,0,17,217.6585366
4,20,0,18,145.304878
4,20,0,19,121.4390244
4,20,0,20,139.1178862
4,20,0,21,176.1626016
4,20,0,22,104.2317073
4,20,0,23,201.6666667
4,20,0,24,197.2947154
4,20,30,9,185.2520325
4,20,30,10,178.5873984
4,20,30,11,170.9166667
4,20,30,12,267.4329268
4,20,30,13,150.2723577
4,20,30,14,132.8719512
4,20,30,15,134.3800813
4,20,30,16,146.6300813
4,20,30,17,212.6443089
4,20,30,18,140.3536585
4,20,30,19,112.5813008
4,20,30,20,130.2906504
4,20,30,21,165.8841463
4,20,30,22,101.9349593
4,20,30,23,202.3719512
4,20,30,24,191.148374
4,21,0,9,181.300813
4,21,0,10,170.6056911
4,21,0,11,165.8414634
4,21,0,12,263.8109756
4,21,0,13,151.6341463
4,21,0,14,133.152439
4,21,0,15,127.7865854
4,21,0,16,141.4207317
4,21,0,17,207.3678862
4,21,0,18,135.0691057
4,21,0,19,104.6077236
4,21,0,20,121.4674797
4,21,0,21,155.6605691
4,21,0,22,97.20325203
4,21,0,23,194.152439
4,21,0,24,179.8658537
4,21,30,9,182.2276423
4,21,30,10,169.3861789
4,21,30,11,163
4,21,30,12,253.4613821
4,21,30,13,150.1910569
4,21,30,14,131.2134146
4,21,30,15,123.5203252
4,21,30,16,139.3556911
4,21,30,17,205.9979675
4,21,30,18,131.0711382
4,21,30,19,97.35772358
4,21,30,20,112.2479675
4,21,30,21,143.5345528
4,21,30,22,93.51829268
4,21,30,23,184.0487805
4,21,30,24,166.1219512
4,22,0,9,172.0142276
4,22,0,10,156.8231707
4,22,0,11,149.1829268
4,22,0,12,225.5101626
4,22,0,13,138.4186992
4,22,0,14,121.1178862
4,22,0,15,112.5833333
4,22,0,16,126.9410569
4,22,0,17,186.4613821
4,22,0,18,115.2926829
4,22,0,19,84.32723577
4,22,0,20,97.1199187
4,22,0,21,123.2865854
4,22,0,22,82.81707317
4,22,0,23,158.2398374
4,22,0,24,144.7195122
4,22,30,9,149.804878
4,22,30,10,135.6036585
4,22,30,11,129.7398374
4,22,30,12,186.9837398
4,22,30,13,118.4735772
4,22,30,14,102.4186992
4,22,30,15,95.82113821
4,22,30,16,106.2012195
4,22,30,17,153.4207317
4,22,30,18,95.6402439
4,22,30,19,71.18089431
4,22,30,20,81.52439024
4,22,30,21,101.4939024
4,22,30,22,70.42682927
4,22,30,23,131.5325203
4,22,30,24,121.0772358
4,23,0,9,123.3943089
4,23,0,10,111.8292683
4,23,0,11,108.2378049
4,23,0,12,146.6422764
4,23,0,13,94.08130081
4,23,0,14,81.35162602
4,23,0,15,76.97560976
4,23,0,16,85.09146341
4,23,0,17,120.3556911
4,23,0,18,76.11178862
4,23,0,19,57.88821138
4,23,0,20,66.10569106
4,23,0,21,81.56910569
4,23,0,22,55.81097561
4,23,0,23,100.2296748
4,23,0,24,93.14634146
4,23,30,9,102.6727642
4,23,30,10,92.91260163
4,23,30,11,90.16260163
4,23,30,12,119.5101626
4,23,30,13,77.42886179
4,23,30,14,67.1199187
4,23,30,15,64.15853659
4,23,30,16,69.13414634
4,23,30,17,98.3800813
4,23,30,18,62.40243902
4,23,30,19,48.87601626
4,23,30,20,55.23780488
4,23,30,21,67.24796748
4,23,30,22,45.53861789
4,23,30,23,79.82520325
4,23,30,24,74.28861789
5,0,0,9,82.7257384
5,0,0,10,74.20042194
5,0,0,11,73.37763713
5,0,0,12,98.30590717
5,0,0,13,64.03164557
5,0,0,14,56.10759494
5,0,0,15,50.67721519
5,0,0,16,54.80379747
5,0,0,17,78.61814346
5,0,0,18,50.092827
5,0,0,19,38.48523207
5,0,0,20,45.54008439
5,0,0,21,53.93881857
5,0,0,22,36.95780591
5,0,0,23,60.94514768
5,0,0,24,57.65611814
5,0,30,9,71.74904215
5,0,30,10,63.26819923
5,0,30,11,62.12452107
5,0,30,12,81.50957854
5,0,30,13,53.00957854
5,0,30,14,46.05172414
5,0,30,15,40.57471264
5,0,30,16,43.68390805
5,0,30,17,62.65517241
5,0,30,18,40.04789272
5,0,30,19,30.83716475
5,0,30,20,36.67816092
5,0,30,21,44.37547893
5,0,30,22,30.13409962
5,0,30,23,48.21072797
5,0,30,24,46.48084291
5,1,0,9,59.12025316
5,1,0,10,51.66244726
5,1,0,11,50.66666667
5,1,0,12,64.24472574
5,1,0,13,42.32489451
5,1,0,14,37.02109705
5,1,0,15,32.16666667
5,1,0,16,34.46835443
5,1,0,17,49.36708861
5,1,0,18,32.0021097
5,1,0,19,24.40295359
5,1,0,20,29.73206751
5,1,0,21,35.26371308
5,1,0,22,23.90295359
5,1,0,23,36.91561181
5,1,0,24,36.19409283
5,1,30,9,51.57662835
5,1,30,10,44.30651341
5,1,30,11,43.60153257
5,1,30,12,52.46934866
5,1,30,13,34.99616858
5,1,30,14,30.26819923
5,1,30,15,25.90996169
5,1,30,16,27.81992337
5,1,30,17,40.37356322
5,1,30,18,26.19923372
5,1,30,19,20.09195402
5,1,30,20,24.49808429
5,1,30,21,28.97318008
5,1,30,22,19.69923372
5,1,30,23,30.04214559
5,1,30,24,29.00191571
5,2,0,9,43.45147679
5,2,0,10,35.65400844
5,2,0,11,33.7721519
5,2,0,12,42.84599156
5,2,0,13,28.87974684
5,2,0,14,25.4978903
5,2,0,15,21.44092827
5,2,0,16,23.7257384
5,2,0,17,33.99578059
5,2,0,18,21.58227848
5,2,0,19,16.65611814
5,2,0,20,20.68776371
5,2,0,21,24.0464135
5,2,0,22,16.28059072
5,2,0,23,23.70253165
5,2,0,24,23.17088608
5,2,30,9,35.14176245
5,2,30,10,26.83333333
5,2,30,11,24.651341
5,2,30,12,34.81417625
5,2,30,13,22.80842912
5,2,30,14,19.76436782
5,2,30,15,16.70498084
5,2,30,16,18.51532567
5,2,30,17,26.94252874
5,2,30,18,17.22222222
5,2,30,19,12.95977011
5,2,30,20,16.22796935
5,2,30,21,19.27969349
5,2,30,22,12.94252874
5,2,30,23,19.16283525
5,2,30,24,19.19923372
5,3,0,9,29.88396624
5,3,0,10,22.13924051
5,3,0,11,19.93459916
5,3,0,12,32.44936709
5,3,0,13,21.21940928
5,3,0,14,18.61814346
5,3,0,15,15.02109705
5,3,0,16,16.82489451
5,3,0,17,24.97046414
5,3,0,18,16.08227848
5,3,0,19,12.40295359
5,3,0,20,16.02953586
5,3,0,21,18.29113924
5,3,0,22,12.04852321
5,3,0,23,19.06751055
5,3,0,24,19.29746835
5,3,30,9,24.76819923
5,3,30,10,18.04022989
5,3,30,11,16.26819923
5,3,30,12,27.08045977
5,3,30,13,17.87164751
5,3,30,14,15.86015326
5,3,30,15,13.40804598
5,3,30,16,14.87739464
5,3,30,17,23.54789272
5,3,30,18,15.0210728
5,3,30,19,11.27969349
5,3,30,20,14.48659004
5,3,30,21,16.44827586
5,3,30,22,10.50191571
5,3,30,23,18.15708812
5,3,30,24,18.9348659
5,4,0,9,27.05063291
5,4,0,10,18.66877637
5,4,0,11,16.57805907
5,4,0,12,29.33122363
5,4,0,13,19.21518987
5,4,0,14,17.00632911
5,4,0,15,14.97046414
5,4,0,16,16.12658228
5,4,0,17,28.05907173
5,4,0,18,17.17299578
5,4,0,19,13.29535865
5,4,0,20,16.70886076
5,4,0,21,19.05485232
5,4,0,22,11.64767932
5,4,0,23,24.34388186
5,4,0,24,24.94725738
5,4,30,9,28.89846743
5,4,30,10,21.71264368
5,4,30,11,19.30651341
5,4,30,12,32.50383142
5,4,30,13,21.59578544
5,4,30,14,19.0440613
5,4,30,15,18.13601533
5,4,30,16,17.40804598
5,4,30,17,30.35823755
5,4,30,18,17.57854406
5,4,30,19,13.86015326
5,4,30,20,17.96743295
5,4,30,21,20.19923372
5,4,30,22,11.42337165
5,4,30,23,26.39846743
5,4,30,24,26.00191571
5,5,0,9,39.92405063
5,5,0,10,31.43459916
5,5,0,11,27.96202532
5,5,0,12,45.7742616
5,5,0,13,29.87552743
5,5,0,14,27.23839662
5,5,0,15,26.33544304
5,5,0,16,23.51265823
5,5,0,17,41.93881857
5,5,0,18,23.75738397
5,5,0,19,19.24472574
5,5,0,20,24.48945148
5,5,0,21,28.29535865
5,5,0,22,14.55274262
5,5,0,23,37.71729958
5,5,0,24,36.52531646
5,5,30,9,52.35057471
5,5,30,10,42.48275862
5,5,30,11,37.54597701
5,5,30,12,57.95402299
5,5,30,13,37.01915709
5,5,30,14,33.45210728
5,5,30,15,35.11494253
5,5,30,16,29.90996169
5,5,30,17,52.4559387
5,5,30,18,28.6091954
5,5,30,19,26.46360153
5,5,30,20,29.44252874
5,5,30,21,34.41762452
5,5,30,22,16.00383142
5,5,30,23,41.20689655
5,5,30,24,41.02681992
5,6,0,9,77.61603376
5,6,0,10,65.53586498
5,6,0,11,57.48312236
5,6,0,12,90.34810127
5,6,0,13,57.14978903
5,6,0,14,51.51476793
5,6,0,15,59.70886076
5,6,0,16,49.00421941
5,6,0,17,74.60548523
5,6,0,18,43.76582278
5,6,0,19,43.79535865
5,6,0,20,44.57594937
5,6,0,21,52.10337553
5,6,0,22,21.55696203
5,6,0,23,56.80379747
5,6,0,24,59.32067511
5,6,30,9,101.3678161
5,6,30,10,88.40229885
5,6,30,11,75.68199234
5,6,30,12,124.7873563
5,6,30,13,77.90038314
5,6,30,14,69.31417625
5,6,30,15,88.88314176
5,6,30,16,77.83333333
5,6,30,17,111.1226054
5,6,30,18,67.08429119
5,6,30,19,63.40996169
5,6,30,20,57.82758621
5,6,30,21,70.42337165
5,6,30,22,26.19348659
5,6,30,23,63.12260536
5,6,30,24,74.23371648
5,7,0,9,149.4092827
5,7,0,10,133.5400844
5,7,0,11,113.8080169
5,7,0,12,197.7046414
5,7,0,13,119.3881857
5,7,0,14,105.0780591
5,7,0,15,136.1308017
5,7,0,16,122.3818565
5,7,0,17,169.6118143
5,7,0,18,102.1223629
5,7,0,19,95.96624473
5,7,0,20,88.8628692
5,7,0,21,111.3691983
5,7,0,22,38.10126582
5,7,0,23,91.74050633
5,7,0,24,115.4451477
5,7,30,9,168.4022989
5,7,30,10,150.9846743
5,7,30,11,127.4291188
5,7,30,12,215.5038314
5,7,30,13,125.4731801
5,7,30,14,108.3180077
5,7,30,15,133.3467433
5,7,30,16,126.0862069
5,7,30,17,173.6724138
5,7,30,18,108.8582375
5,7,30,19,102.0402299
5,7,30,20,94.21072797
5,7,30,21,117.2586207
5,7,30,22,48.08429119
5,7,30,23,106.6130268
5,7,30,24,129.2318008
5,8,0,9,195.5464135
5,8,0,10,182.0949367
5,8,0,11,156.1476793
5,8,0,12,263.3628692
5,8,0,13,155.8881857
5,8,0,14,135.1476793
5,8,0,15,152.535865
5,8,0,16,144.0274262
5,8,0,17,196.9367089
5,8,0,18,126.8312236
5,8,0,19,110.1793249
5,8,0,20,113.4704641
5,8,0,21,138.0189873
5,8,0,22,64.86708861
5,8,0,23,136.185654
5,8,0,24,142.9894515
5,8,30,9,228.6206897
5,8,30,10,211.9942529
5,8,30,11,181.0823755
5,8,30,12,299.8601533
5,8,30,13,176.4310345
5,8,30,14,149.183908
5,8,30,15,162.4252874
5,8,30,16,160.6360153
5,8,30,17,219.2471264
5,8,30,18,142.4425287
5,8,30,19,119.8505747
5,8,30,20,127.5440613
5,8,30,21,154.605364
5,8,30,22,76.62452107
5,8,30,23,158.835249
5,8,30,24,155.4693487
5,9,0,9,224.0084388
5,9,0,10,207.8691983
5,9,0,11,181.5738397
5,9,0,12,296.2721519
5,9,0,13,180.6244726
5,9,0,14,156.0126582
5,9,0,15,170.9957806
5,9,0,16,166.592827
5,9,0,17,224.4704641
5,9,0,18,147.9704641
5,9,0,19,123.0316456
5,9,0,20,129.7974684
5,9,0,21,156.8481013
5,9,0,22,83.15189873
5,9,0,23,177.4367089
5,9,0,24,173.7172996
5,9,30,9,247.4386973
5,9,30,10,232.6226054
5,9,30,11,205.3505747
5,9,30,12,333.1226054
5,9,30,13,204.0172414
5,9,30,14,173.3256705
5,9,30,15,185.743295
5,9,30,16,185.7681992
5,9,30,17,249.0440613
5,9,30,18,165.4367816
5,9,30,19,138.8601533
5,9,30,20,145.8927203
5,9,30,21,177.5555556
5,9,30,22,97.43103448
5,9,30,23,209.6762452
5,9,30,24,197.2068966
5,10,0,9,245.1919831
5,10,0,10,234.5464135
5,10,0,11,210.9388186
5,10,0,12,333.5
5,10,0,13,206.8839662
5,10,0,14,179.6139241
5,10,0,15,192.6624473
5,10,0,16,189.1371308
5,10,0,17,253.4198312
5,10,0,18,170.7679325
5,10,0,19,137.5084388
5,10,0,20,150.2700422
5,10,0,21,183.0611814
5,10,0,22,105.1329114
5,10,0,23,232.3818565
5,10,0,24,213.6772152
5,10,30,9,262.8275862
5,10,30,10,255.9846743
5,10,30,11,237.0249042
5,10,30,12,369.3927203
5,10,30,13,229.8754789
5,10,30,14,197.6302682
5,10,30,15,204.6858238
5,10,30,16,205.7547893
5,10,30,17,276.6762452
5,10,30,18,183.9176245
5,10,30,19,150.5632184
5,10,30,20,164.5057471
5,10,30,21,199.5900383
5,10,30,22,113.2030651
5,10,30,23,251.5708812
5,10,30,24,223.5
5,11,0,9,266.1244726
5,11,0,10,271.3164557
5,11,0,11,252.0675105
5,11,0,12,377.4767932
5,11,0,13,238.6329114
5,11,0,14,206.7679325
5,11,0,15,198.0084388
5,11,0,16,200.9135021
5,11,0,17,274.1265823
5,11,0,18,181.4662447
5,11,0,19,149.5042194
5,11,0,20,164.0696203
5,11,0,21,199.1835443
5,11,0,22,113.5907173
5,11,0,23,247.128692
5,11,0,24,214.1160338
5,11,30,9,257.8697318
5,11,30,10,268.6704981
5,11,30,11,249.1455939
5,11,30,12,382.0536398
5,11,30,13,233.6130268
5,11,30,14,196.8716475
5,11,30,15,180.8409962
5,11,30,16,191.0670498
5,11,30,17,267.1934866
5,11,30,18,177.862069
5,11,30,19,145.01341
5,11,30,20,163.710728
5,11,30,21,197.4022989
5,11,30,22,112.7145594
5,11,30,23,238.6494253
5,11,30,24,202.6455939
5,12,0,9,249.7468354
5,12,0,10,247.3291139
5,12,0,11,223.2953586
5,12,0,12,345.0696203
5,12,0,13,202.3544304
5,12,0,14,171.7025316
5,12,0,15,162.5295359
5,12,0,16,171.9746835
5,12,0,17,241.2510549
5,12,0,18,161.3375527
5,12,0,19,132.4915612
5,12,0,20,148.1666667
5,12,0,21,178.4725738
5,12,0,22,103.7890295
5,12,0,23,211.7025316
5,12,0,24,184.7067511
5,12,30,9,252.1858238
5,12,30,10,247.894636
5,12,30,11,223.7509579
5,12,30,12,351.651341
5,12,30,13,202.4367816
5,12,30,14,167.7318008
5,12,30,15,159.0708812
5,12,30,16,170.1724138
5,12,30,17,240.2356322
5,12,30,18,160.2318008
5,12,30,19,132.697318
5,12,30,20,147.4578544
5,12,30,21,178.9272031
5,12,30,22,98.96551724
5,12,30,23,202.9348659
5,12,30,24,180.3793103
5,13,0,9,251.6097046
5,13,0,10,242.6666667
5,13,0,11,219.7194093
5,13,0,12,343.4831224
5,13,0,13,199.8080169
5,13,0,14,168.4683544
5,13,0,15,158.5632911
5,13,0,16,167.5379747
5,13,0,17,236.0464135
5,13,0,18,154.3396624
5,13,0,19,127.3227848
5,13,0,20,140.8881857
5,13,0,21,172.9578059
5,13,0,22,96.05696203
5,13,0,23,196.3396624
5,13,0,24,176.9240506
5,13,30,9,257.1206897
5,13,30,10,249.5957854
5,13,30,11,222.5574713
5,13,30,12,353.7720307
5,13,30,13,208.3754789
5,13,30,14,174.2605364
5,13,30,15,165.0019157
5,13,30,16,173.3601533
5,13,30,17,249.5938697
5,13,30,18,163.2720307
5,13,30,19,136.0019157
5,13,30,20,151.2528736
5,13,30,21,186.1034483
5,13,30,22,102.3869732
5,13,30,23,209.2854406
5,13,30,24,190.1168582
5,14,0,9,244.4367089
5,14,0,10,234.6940928
5,14,0,11,215.6983122
5,14,0,12,341.3481013
5,14,0,13,204.7405063
5,14,0,14,174.2405063
5,14,0,15,166.3565401
5,14,0,16,173.2890295
5,14,0,17,247.685654
5,14,0,18,163.8438819
5,14,0,19,139.2827004
5,14,0,20,153.9493671
5,14,0,21,189.6793249
5,14,0,22,107.0337553
5,14,0,23,218.1582278
5,14,0,24,199.3206751
5,14,30,9,245.2835249
5,14,30,10,237.6896552
5,14,30,11,221.3409962
5,14,30,12,349.8371648
5,14,30,13,211.9463602
5,14,30,14,179.5363985
5,14,30,15,172.743295
5,14,30,16,183.3371648
5,14,30,17,264.3103448
5,14,30,18,175.51341
5,14,30,19,147.302682
5,14,30,20,160.9003831
5,14,30,21,197.1781609
5,14,30,22,114.0670498
5,14,30,23,233.5498084
5,14,30,24,217.2030651
5,15,0,9,235.7594937
5,15,0,10,227.2257384
5,15,0,11,212.7046414
5,15,0,12,338.4388186
5,15,0,13,207.9261603
5,15,0,14,180.1139241
5,15,0,15,173.7383966
5,15,0,16,181.9177215
5,15,0,17,261.3206751
5,15,0,18,172.9198312
5,15,0,19,145.1940928
5,15,0,20,158.1793249
5,15,0,21,195.1244726
5,15,0,22,115.092827
5,15,0,23,236.6118143
5,15,0,24,228.0042194
5,15,30,9,246.6072797
5,15,30,10,239.7318008
5,15,30,11,224.7413793
5,15,30,12,350.9061303
5,15,30,13,216.2586207
5,15,30,14,186.4521073
5,15,30,15,180.0172414
5,15,30,16,188.789272
5,15,30,17,270.8007663
5,15,30,18,181.7624521
5,15,30,19,151.5517241
5,15,30,20,167.1934866
5,15,30,21,205.5383142
5,15,30,22,124.0306513
5,15,30,23,252.6072797
5,15,30,24,244.8467433
5,16,0,9,245.6793249
5,16,0,10,237.664557
5,16,0,11,224.4261603
5,16,0,12,346.0611814
5,16,0,13,212.221519
5,16,0,14,186.2067511
5,16,0,15,181.5
5,16,0,16,186.9556962
5,16,0,17,268.0527426
5,16,0,18,180.6940928
5,16,0,19,152.2700422
5,16,0,20,170.3734177
5,16,0,21,207.7869198
5,16,0,22,122.4620253
5,16,0,23,248.7552743
5,16,0,24,239.5232068
5,16,30,9,252.5613027
5,16,30,10,251
5,16,30,11,241.908046
5,16,30,12,368.2298851
5,16,30,13,222.3869732
5,16,30,14,196.0249042
5,16,30,15,191.1532567
5,16,30,16,197.5268199
5,16,30,17,285.9846743
5,16,30,18,192.9425287
5,16,30,19,163.6896552
5,16,30,20,181.164751
5,16,30,21,219.8869732
5,16,30,22,127.7164751
5,16,30,23,258.5114943
5,16,30,24,248.5842912
5,17,0,9,255.4599156
5,17,0,10,256.2257384
5,17,0,11,243.0506329
5,17,0,12,371.7552743
5,17,0,13,224.335443
5,17,0,14,204.4894515
5,17,0,15,196.0147679
5,17,0,16,200.9156118
5,17,0,17,290.021097
5,17,0,18,193.371308
5,17,0,19,164.5443038
5,17,0,20,184.6350211
5,17,0,21,219.7848101
5,17,0,22,121.7742616
5,17,0,23,245.8987342
5,17,0,24,237.7742616
5,17,30,9,263.8084291
5,17,30,10,262.3333333
5,17,30,11,245.6168582
5,17,30,12,368.0632184
5,17,30,13,216.2279693
5,17,30,14,195.637931
5,17,30,15,193.9501916
5,17,30,16,203.1226054
5,17,30,17,292.5996169
5,17,30,18,197.4731801
5,17,30,19,169.0613027
5,17,30,20,182.6628352
5,17,30,21,221.2720307
5,17,30,22,123.5114943
5,17,30,23,247.2337165
5,17,30,24,240.4808429
5,18,0,9,257.0632911
5,18,0,10,253.8227848
5,18,0,11,236.2700422
5,18,0,12,343.2194093
5,18,0,13,192.6181435
5,18,0,14,169.314346
5,18,0,15,174.5316456
5,18,0,16,180.1983122
5,18,0,17,256.8248945
5,18,0,18,177.649789
5,18,0,19,152.9240506
5,18,0,20,165.1708861
5,18,0,21,202.314346
5,18,0,22,117.8565401
5,18,0,23,234.9936709
5,18,0,24,225.1075949
5,18,30,9,234.7222222
5,18,30,10,230.0114943
5,18,30,11,215.6609195
5,18,30,12,321.5095785
5,18,30,13,179.0402299
5,18,30,14,154.6245211
5,18,30,15,164.7145594
5,18,30,16,173.3850575
5,18,30,17,239.9750958
5,18,30,18,168.756705
5,18,30,19,146.0727969
5,18,30,20,158.1283525
5,18,30,21,193.2662835
5,18,30,22,117.940613
5,18,30,23,233.7413793
5,18,30,24,216.9655172
5,19,0,9,202.9725738
5,19,0,10,200.4978903
5,19,0,11,191.4599156
5,19,0,12,293.2995781
5,19,0,13,162.9873418
5,19,0,14,140.3966245
5,19,0,15,151.4514768
5,19,0,16,160.0126582
5,19,0,17,221.9261603
5,19,0,18,153.5527426
5,19,0,19,133.185654
5,19,0,20,146.3059072
5,19,0,21,180.4367089
5,19,0,22,111.0021097
5,19,0,23,213.2742616
5,19,0,24,195.6160338
5,19,30,9,185.3850575
5,19,30,10,181.0114943
5,19,30,11,175.98659
5,19,30,12,268.8793103
5,19,30,13,159.6666667
5,19,30,14,138.0670498
5,19,30,15,147.4022989
5,19,30,16,156.9693487
5,19,30,17,219.197318
5,19,30,18,149.0555556
5,19,30,19,130.9252874
5,19,30,20,144.6915709
5,19,30,21,179.1015326
5,19,30,22,110.1034483
5,19,30,23,211.8563218
5,19,30,24,208.2356322
5,20,0,9,170.0611814
5,20,0,10,161.9810127
5,20,0,11,159.721519
5,20,0,12,256.1265823
5,20,0,13,160.0991561
5,20,0,14,141.0147679
5,20,0,15,139.4831224
5,20,0,16,150.2995781
5,20,0,17,212.7932489
5,20,0,18,142.5189873
5,20,0,19,120.5738397
5,20,0,20,138.4177215
5,20,0,21,171.3396624
5,20,0,22,106.2869198
5,20,0,23,207.1518987
5,20,0,24,200.2637131
5,20,30,9,172.2030651
5,20,30,10,163.4578544
5,20,30,11,164.3218391
5,20,30,12,265.3295019
5,20,30,13,168.1724138
5,20,30,14,148.4712644
5,20,30,15,143.2624521
5,20,30,16,157.4425287
5,20,30,17,222.9923372
5,20,30,18,147.2490421
5,20,30,19,120.4578544
5,20,30,20,137.4827586
5,20,30,21,171.335249
5,20,30,22,109.816092
5,20,30,23,215.7183908
5,20,30,24,204.8812261
5,21,0,9,178.0949367
5,21,0,10,165.5063291
5,21,0,11,165.9388186
5,21,0,12,272.8670886
5,21,0,13,173.1392405
5,21,0,14,154.1097046
5,21,0,15,142.5654008
5,21,0,16,155.2067511
5,21,0,17,221.2088608
5,21,0,18,144.2658228
5,21,0,19,114.1983122
5,21,0,20,130.4451477
5,21,0,21,163.3966245
5,21,0,22,105.5021097
5,21,0,23,207.5696203
5,21,0,24,198.1708861
5,21,30,9,187.5191571
5,21,30,10,174.9367816
5,21,30,11,173.2720307
5,21,30,12,279.7375479
5,21,30,13,180.8141762
5,21,30,14,159.0363985
5,21,30,15,144.3908046
5,21,30,16,158.3927203
5,21,30,17,224.7241379
5,21,30,18,142.5191571
5,21,30,19,109.5708812
5,21,30,20,126.5019157
5,21,30,21,157.7758621
5,21,30,22,106.8237548
5,21,30,23,207.9789272
5,21,30,24,197.0842912
5,22,0,9,180.5147679
5,22,0,10,164.8333333
5,22,0,11,160.9620253
5,22,0,12,253.1434599
5,22,0,13,164.7700422
5,22,0,14,143.9578059
5,22,0,15,130.5042194
5,22,0,16,143.3881857
5,22,0,17,202.0696203
5,22,0,18,126.5253165
5,22,0,19,97.19620253
5,22,0,20,112.1413502
5,22,0,21,137.649789
5,22,0,22,96.20464135
5,22,0,23,180.6983122
5,22,0,24,170.8607595
5,22,30,9,162.9329502
5,22,30,10,148.9214559
5,22,30,11,146.6417625
5,22,30,12,216.2643678
5,22,30,13,141.8333333
5,22,30,14,122.1781609
5,22,30,15,113.6436782
5,22,30,16,126.2049808
5,22,30,17,177.059387
5,22,30,18,112.0804598
5,22,30,19,87.59386973
5,22,30,20,100.3314176
5,22,30,21,121.5708812
5,22,30,22,87.80076628
5,22,30,23,161.3869732
5,22,30,24,151.8812261
5,23,0,9,129.92827
5,23,0,10,117.4008439
5,23,0,11,115.0337553
5,23,0,12,163.9556962
5,23,0,13,110.4767932
5,23,0,14,95.75949367
5,23,0,15,90.88607595
5,23,0,16,101.056962
5,23,0,17,139.943038
